,MasterObjRes,MasterObjRel,Epsilon,MasterTime,LLTime
0,1.387576717328898,-inf,0.0,0.5202736854553223,0.0
1,1.4058335601635885,-8.709421969946304,-9.79156399367047,0.8325839042663574,0.025821924209594727
2,1.0821420347536894,0.33644676882570757,-0.9339930370629557,0.7492623329162598,0.17101383209228516
3,1.0821420304067455,0.6066306756860934,-0.6665760776944972,0.6565110683441162,0.1673271656036377
4,1.0821420398254356,0.7092655331061091,-0.5844298588169649,0.5756845474243164,0.03903698921203613
5,1.0821420408328293,0.7703226735680427,-0.33589808197887794,0.619455099105835,0.048494815826416016
6,1.0814275888210112,0.7938236610465171,-0.2531538433358662,0.701838493347168,0.23959088325500488
7,1.0467845302472967,0.8064451581338736,-0.20444950878935841,0.7249298095703125,0.19626092910766602
8,1.0108946744127696,0.8179445340454128,-0.1528433233179033,0.7576861381530762,0.3201112747192383
9,0.9707878679511451,0.8211095032825679,-0.12728045292793022,1.0143566131591797,0.7897698879241943
10,0.9483899742374367,0.8255231063045418,-0.08925506167032649,0.833829402923584,0.5820310115814209
11,0.9147781852295037,0.8289728716751962,-0.10749219906688534,0.6885278224945068,0.10605192184448242
12,0.9147781927347314,0.831855781828415,-0.06491005501967495,0.83054518699646,0.8577375411987305
13,0.8967658585212717,0.8373234079102059,-0.056877822506362974,0.9245433807373047,0.5161545276641846
14,0.8941995557676917,0.8377231146769937,-0.037350752556318256,0.7498557567596436,5.917200803756714
15,0.8750738806592475,0.8396694931879611,-0.026403453874978444,0.8280956745147705,1.5266828536987305
16,0.8660729462956719,0.8416890066739562,-0.020841957032854852,0.754974365234375,1.0549595355987549
17,0.8625309727510068,0.8448884661090499,-0.017278880106883387,0.7714834213256836,3.29565691947937
18,0.8621174681492706,0.8453883240524713,-0.02945042679728771,0.8211216926574707,0.6527819633483887
19,0.8621177015292609,0.8454886362452988,-0.014981559893808005,0.9777257442474365,4.143604516983032
20,0.8604702012712703,0.8464066086071682,-0.012508604253652966,0.8725316524505615,2.753553867340088
21,0.8589152249534656,0.8465134462231426,-0.013932024425716838,0.7995262145996094,5.778579473495483
22,0.8589152250050713,0.8473312667043662,-0.010088737065853337,1.0393331050872803,7.20215368270874
23,0.8574200142312397,0.8473990425865053,-0.009846787055344919,0.9683053493499756,6.001666307449341
24,0.8572458469424598,0.847818101200351,-0.007337047578780065,0.9138517379760742,2.023822784423828
25,0.8551551553203076,0.8481551962378956,-0.008411012293553788,0.8924591541290283,5.772380828857422
26,0.8551551521045104,0.8488487006740226,-0.008727664916759692,1.012932538986206,2.4871222972869873
27,0.8551551528838143,0.8492563976621842,-0.0089721260451755,0.9853389263153076,5.8658857345581055
28,0.8551551523958439,0.8494103546094701,-0.003922221729235287,1.0439677238464355,4.7045629024505615
29,0.853332576975413,0.8498162182094007,-0.0038185534921679753,1.0084385871887207,5.5858519077301025
30,0.8533325769657307,0.8502662875163727,-0.0018834607646437407,0.9934730529785156,8.712708950042725
31,0.8521497490263484,0.8502951490501007,-0.002301020454514968,0.8699724674224854,5.758374214172363
32,0.8521497485213831,0.8503426514155754,-0.0014795044005398994,1.0333261489868164,9.017235040664673
33,0.8518221563069964,0.8506153002844368,-0.001920309483324556,1.0075476169586182,10.47107195854187
34,0.851822157716519,0.850689486363995,-0.0016773846987102603,1.1736044883728027,9.08616304397583
35,0.8518221561922499,0.8507246259080176,-0.000985962425452569,1.047527551651001,6.650189399719238
36,0.8517105889619603,0.8507960796992673,-0.0017074521730091607,1.1902227401733398,9.084725379943848
37,0.8517105889674887,0.8508400771428639,-0.0005179790114152594,1.0542490482330322,9.858424186706543
38,0.8513580578960536,0.8508902983022475,-0.0005541076051224225,1.0426568984985352,9.498281478881836
39,0.8513580609338951,0.8509251581068934,-0.0003476584853696618,1.2131109237670898,9.13845705986023
