,UB,LB,Epsilon,MasterTime,LLTime
0,inf,359.4794799347684,-1.420927984638198,0.4739542007446289,0.005194187164306641
1,[394.04354831],389.64783904873667,-0.055633930463707126,0.5294549465179443,0.004967927932739258
2,[394.04354831],390.5797252354777,-0.0484589702008561,0.5262782573699951,0.005025625228881836
3,[394.04354831],390.6952401620955,-0.01713041471784904,0.5717616081237793,0.00504302978515625
4,[394.04354831],390.93034525802796,-0.008898656383414139,0.5506565570831299,0.005066871643066406
5,[391.39022879],391.13380610194247,-0.003322204462460787,0.5760161876678467,0.0050580501556396484
6,[391.39022879],391.17153742035936,-0.0009169049383616068,0.5666627883911133,0.005164146423339844
7,[391.39022879],391.2030429017047,-0.0008310186415301235,0.6013002395629883,0.005093812942504883
8,[391.21633661],391.20475008042206,-0.00023242240269083503,0.6074788570404053,0.0054819583892822266
9,[391.21633661],391.20633937867086,-9.298832475745922e-05,0.5950331687927246,0.005223274230957031
10,[391.21633661],391.2079371235402,-6.452729844841354e-05,0.6409690380096436,0.0054662227630615234
11,[391.21633661],391.2082780029347,-2.6115583429908718e-05,0.6378159523010254,0.005549192428588867
12,[391.21120708],391.2091250649791,-1.2912511248575065e-05,0.6444616317749023,0.005094766616821289
13,[391.21120708],391.2091393116775,-7.175437076845093e-06,0.6923637390136719,0.006128787994384766
14,[391.21120708],391.20921172028784,-3.2726946507244392e-06,0.6712930202484131,0.005127906799316406
15,[391.21120708],391.2092516600619,-1.8247711349728135e-06,0.6713829040527344,0.005193948745727539
16,391.20930644980143,391.20930644980143,-4.595832117093579e-07,0.28645801544189453,0.002652883529663086
