,MasterObjRes,MasterObjRel,Epsilon,MasterTime,LLTime
0,3.813064470904779,-inf,0.0,37.32518267631531,0.0
1,3.825104139953339,-6.250728495661528,-9.227970522192873,47.1939058303833,0.2887446880340576
2,2.9772424032756946,2.468954112091321,-0.7640695380738493,35.73259615898132,1.119093656539917
3,2.977513365285807,2.643202431925149,-0.3958512020262113,46.56319856643677,2.003047466278076
4,2.9705347676096547,2.703926352089734,-0.2613392638019912,37.750844955444336,1.8543963432312012
5,2.946571005292506,2.7709307968360384,-0.20893161878409364,51.1871612071991,0.4645824432373047
6,2.9465843054577334,2.7870016701592597,-0.1432684589233016,49.71372675895691,1.0986027717590332
7,2.9291200468841483,2.7975983303309033,-0.0742771261241244,43.22683334350586,2.5452136993408203
8,2.8718758200432246,2.7999332453462507,-0.06293962143489146,38.9050452709198,4.010916233062744
9,2.8628733982178165,2.8070798997419484,-0.03792340479997913,38.977813482284546,3.201664447784424
10,2.8450036311702758,2.8080687149319163,-0.022385119094846084,42.655983209609985,5.78154730796814
11,2.830454171840517,2.809097378186911,-0.0033687613681118167,46.42697620391846,8.972922563552856
12,2.81246645177385,2.8095325815283454,-0.001932256623976003,41.01263880729675,8.774247646331787
13,2.8114650875586946,2.8095510658495555,-0.0016184739673015258,41.41192102432251,10.627444744110107
14,2.81116969054654,2.8099460923762347,-0.001073215091712043,43.85433840751648,10.80553650856018
15,2.8110194314701604,2.8100172304138966,-0.0008668633262338687,48.77461910247803,9.820598602294922
16,2.8108841727880614,2.8100131935024155,-0.0005708222368358551,45.803832054138184,10.149778842926025
17,2.8105840785724316,2.8101166663366017,-0.0004484862858354366,47.86602807044983,11.0437490940094
18,2.810565183029655,2.8101365867160832,-0.00014883159560041825,43.35301637649536,10.332907438278198
19,2.8102854300935127,2.810138199063065,-0.00013329916053939073,49.162200927734375,10.069499731063843
20,2.810271503499755,2.810135699564348,-0.00011831589855931801,43.996302127838135,29.21258234977722
21,2.810254019029737,2.8101458991634587,-0.00010763367630822751,40.58374762535095,29.957794904708862
22,2.81025353476407,2.8101697628371793,-1.6568964990137935e-05,41.14699053764343,13.212650060653687
23,2.810186332996859,2.810167683420931,-1.1054728920489865e-05,40.63468050956726,32.33087730407715
24,2.8101787393671978,2.8101682809777437,-7.755395506847673e-06,41.28571081161499,11.157155513763428
25,2.8101760373483398,2.810168642492024,-7.709223494967166e-06,41.46219205856323,10.349716663360596
26,2.810176362398555,2.8101682079167936,-6.039559013015783e-06,43.225329875946045,12.23934555053711
27,2.8101743259056096,2.8101685540896324,-5.58512426701574e-06,40.92619061470032,13.246494770050049
28,2.810174223795146,2.810168709031367,-4.383890038373028e-06,43.40987968444824,13.772688388824463
29,2.8101731079732435,2.8101698550696423,-1.441800696000417e-06,46.78024744987488,12.861193656921387
30,2.810171344542303,2.8101698002778295,-7.897259913236532e-07,46.75483560562134,13.370027303695679
