,UB,LB,Epsilon,MasterTime,LLTime
0,inf,-0.501785954254165,-0.5217509455897178,0.0169064998626709,0.019950389862060547
1,inf,-0.4691558760759128,-0.48406715302999476,0.024450063705444336,0.017037153244018555
2,inf,-0.4225120493385788,-0.2704761065512745,0.03682112693786621,0.01913619041442871
3,inf,-0.3930294146724753,-0.3717648872290614,0.03748679161071777,0.020634889602661133
4,inf,-0.3892637210663157,-0.322016008150162,0.0375521183013916,0.023562908172607422
5,inf,-0.37952242392785696,-0.24248785845396728,0.047226905822753906,0.02159881591796875
6,inf,-0.377943573778702,-0.15692408383667505,0.046907901763916016,0.01770186424255371
7,inf,-0.3693873755852559,-0.1783258003409416,0.05135202407836914,0.01642918586730957
8,inf,-0.36869539106207583,-0.20377303303218175,0.058182716369628906,0.01731586456298828
9,[-0.26798244],-0.3679824427452978,-0.09004203930415788,0.06826090812683105,0.01839303970336914
10,[-0.26798244],-0.36778904272763135,-0.04780869418357786,0.05269503593444824,0.015841245651245117
11,[-0.26798244],-0.36769245259100014,-0.054189647328289736,0.05038785934448242,0.01291203498840332
12,[-0.26798244],-0.3674289686346608,-0.033268395255943606,0.042267799377441406,0.010592937469482422
13,[-0.26798244],-0.3673909378736617,-0.021917462528675324,0.0362238883972168,0.008910655975341797
14,[-0.26798244],-0.36728556869708573,-0.02084653551014598,0.04169201850891113,0.008785009384155273
15,[-0.26798244],-0.36722749266011956,-0.021613676328007925,0.03986644744873047,0.008362054824829102
16,[-0.26798244],-0.36712034563450313,-0.011065420345224564,0.09589028358459473,0.020543813705444336
17,[-0.26798244],-0.3669478582426864,-0.02449377785088208,0.11247420310974121,0.022180795669555664
18,[-0.26798244],-0.36689498281143695,-0.010350927043737634,0.08525276184082031,0.015247106552124023
19,[-0.26798244],-0.36685138635418735,-0.030135013743109507,0.1041562557220459,0.01746344566345215
20,[-0.26798244],-0.36677238115175115,-0.011994113694561603,0.14274907112121582,0.022504091262817383
21,[-0.26798244],-0.3666754682975899,-0.014147246360331822,0.12752819061279297,0.0201570987701416
22,[-0.26798244],-0.3666485083118003,-0.009366370295832316,0.1442396640777588,0.01971578598022461
23,[-0.35664853],-0.3662731881525412,-0.008978434765852972,0.14530730247497559,0.022897958755493164
24,[-0.35664853],-0.3661453735230342,-0.00814193355060483,0.14565205574035645,0.017078876495361328
