,MasterObjRes,MasterObjRel,Epsilon,MasterTime,LLTime
0,7.8030165401141165,-inf,0.0,1104.1406273841858,0.0
1,7.8263164619707934,-2.3129781056993393,-8.606214468642706,1009.7283656597137,11.11106562614441
2,6.293237087314734,5.97412943208504,-0.6404264745867797,943.1097166538239,1.8889849185943604
3,6.293236664350002,6.178729270120407,-0.2179182983674824,866.3911159038544,1.6067228317260742
4,6.293236700257483,6.202535046798643,-0.11723795279198504,864.3114266395569,6.564554691314697
5,6.2907272147233195,6.231709972878715,-0.06888643775778694,1236.1972379684448,6.257955312728882
6,6.287652282677666,6.236331735783468,-0.06256673726672701,1019.8699395656586,5.865337371826172
7,6.287635797493228,6.239289555163162,-0.03057051868083621,1231.1749482154846,18.80930757522583
8,6.269834892458211,6.240940913796567,-0.038281246946724856,1322.735012292862,7.4501402378082275
9,6.26983441135156,6.245235601080716,-0.017609359510752265,1552.3128135204315,13.687012195587158
10,6.262845664132636,6.246667919512478,-0.011622760046100411,1135.6775827407837,24.437235116958618
11,6.258292031717347,6.246925560062274,-0.006965635721305707,1075.1217210292816,92.38814783096313
12,6.2538937390386975,6.247741418438934,-0.00539431595718462,1076.2918519973755,87.49339008331299
13,6.253137071826192,6.248514651335358,-0.000645427901707657,1305.7863383293152,173.15660119056702
14,6.249160243518752,6.24860286791105,-0.0002554428026474431,1300.5697138309479,217.45948266983032
15,6.248858367361341,6.248604505851699,-0.00022243090179233094,1296.023443222046,271.15202951431274
16,6.248827198573606,6.248589483317686,-0.00014501515485321193,1142.1638631820679,181.2178440093994
17,6.248734840030581,6.2485838079174885,-0.0001498248264177604,1224.4366235733032,246.45922923088074
18,6.248734067723932,6.248581667624405,-2.368914997008531e-05,1078.9535405635834,284.14074516296387
19,6.248605847546352,6.248583379485147,-1.2634959492691111e-05,1221.631531715393,336.0241997241974
20,6.248596069348414,6.2485831229481645,-1.739393764532693e-05,1227.7890982627869,287.86441230773926
21,6.248596193636275,6.248584601062707,-2.173494201729298e-06,1216.955551147461,199.74544644355774
22,6.248586989524543,6.248584185154402,-9.251765468454298e-07,1227.5947804450989,188.63436818122864
