,UB,LB,Epsilon,MasterTime,LLTime
0,[11455.42761507],353.5531825892414,-1.665973771738097,0.19644403457641602,0.0023550987243652344
1,[543.02405391],390.4636619174624,-0.1898345553335552,0.2438368797302246,0.002499103546142578
2,[437.35967559],394.344375004532,-0.09694589051446867,0.22110199928283691,0.002650022506713867
3,[403.55576178],396.21853817950733,-0.0360431302948826,0.2481992244720459,0.002749919891357422
4,[399.94105201],396.6835045719368,-0.021993152195364907,0.25429320335388184,0.0026481151580810547
5,[398.29026637],397.2359689913126,-0.010306340365962785,0.25975871086120605,0.002402782440185547
6,[397.73040824],397.3575610123482,-0.004696118001914051,0.2507178783416748,0.0026760101318359375
7,[397.65131323],397.51118323314023,-0.0020300868372837844,0.24261903762817383,0.0029540061950683594
8,[397.63483761],397.5443600511839,-0.0013641313238583752,0.25148987770080566,0.002521991729736328
9,[397.59772725],397.5557530137721,-0.0006611672087533105,0.275881290435791,0.0033447742462158203
10,[397.62303643],397.5758685487745,-0.0007384575653193171,0.28130626678466797,0.0024759769439697266
11,[397.59481993],397.5817574507959,-0.00021151971956001603,0.285297155380249,0.002928018569946289
12,[397.59569852],397.5860038784674,-0.00015758609008298397,0.29808998107910156,0.002991199493408203
13,[397.59080053],397.58717439253735,-5.931145467241716e-05,0.2910630702972412,0.002516031265258789
14,[397.59109],397.59072602522724,-5.973562704153501e-06,0.2596879005432129,0.0026319026947021484
15,[397.59083344],397.5907401108709,-1.5321546029678501e-06,0.24845004081726074,0.002716064453125
16,[397.590782],397.5907584147176,-3.872897813561593e-07,0.2589759826660156,0.0026102066040039062
