,UB,LB,Epsilon,MasterTime,LLTime
0,[11181.87685325],345.5224083253538,-1.6459309254133232,0.31568193435668945,2.064244031906128
1,[493.92762569],376.39173178857476,-0.16679292096695653,0.388552188873291,20.943751096725464
2,[393.05648826],381.2856099462997,-0.04838577231778207,0.39577436447143555,154.22568321228027
3,[384.48606977],381.4662604706315,-0.02190053558835392,0.5025589466094971,41.63251781463623
4,[383.37693713],381.8098494561475,-0.014633143677310168,0.497103214263916,292.5359470844269
5,[382.36973957],381.8896533554593,-0.0064284738559170496,0.5033469200134277,36.96875214576721
6,[382.37059722],382.1105019087094,-0.003998392232763548,0.5426030158996582,221.42370104789734
7,[382.20034769],382.12610389461554,-0.0013578547311057232,0.5710861682891846,227.59036302566528
8,[382.1913405],382.14704368558733,-0.0008439969310831685,0.5336320400238037,200.33270907402039
9,[382.16816851],382.1497640648489,-0.0003632702708837865,0.5522110462188721,264.5180082321167
10,[382.17346938],382.16609968107906,-0.00014811856568641701,0.5687398910522461,159.09378790855408
11,[382.16843424],382.1663917636415,-4.1375491451889346e-05,0.5856759548187256,144.95673489570618
12,[382.16733338],382.16685136885434,-9.785019769337211e-06,0.5306651592254639,123.63040828704834
13,[382.16750155],382.1669560952347,-1.1072767333253353e-05,0.5692591667175293,145.75125408172607
14,[382.16726802],382.16708416432135,-3.7345785981468538e-06,0.5366330146789551,183.37919402122498
15,[382.16734318],382.1671763405305,-3.388932155568014e-06,0.5550999641418457,191.77530980110168
16,[382.16726547],382.1672621964282,-6.641000172002975e-08,0.5806951522827148,160.56721997261047
