,UB,LB,Epsilon,MasterTime,LLTime
0,inf,-0.4907359755233764,-0.5030215937751158,0.007155895233154297,0.006989240646362305
1,inf,-0.47938193374355165,-0.48275588290635874,0.008529424667358398,0.006948232650756836
2,inf,-0.46292064120648035,-0.4680481592132477,0.010748863220214844,0.00689387321472168
3,inf,-0.43103017965811574,-0.15655640504740231,0.012450933456420898,0.007170200347900391
4,inf,-0.4261831511462013,-0.21485997910470755,0.014263153076171875,0.006899118423461914
5,inf,-0.42555975371357135,-0.14264206002763602,0.01613903045654297,0.006808042526245117
6,inf,-0.4248071837048535,-0.1934273944964482,0.018033981323242188,0.006779909133911133
7,inf,-0.42377876664411573,-0.1903130286401823,0.020351886749267578,0.006879329681396484
8,inf,-0.42344559660896763,-0.19880153509501058,0.021452665328979492,0.00689697265625
9,inf,-0.42283613489033556,-0.23298659149038292,0.022989273071289062,0.006886005401611328
10,inf,-0.42209710825434854,-0.2149474051167617,0.025403976440429688,0.007259845733642578
11,inf,-0.4216729348699033,-0.1792555935874205,0.02688908576965332,0.006989955902099609
12,inf,-0.42127745406885,-0.1672152040457569,0.029052019119262695,0.006933450698852539
13,inf,-0.4210393191086155,-0.13748897124839538,0.030928850173950195,0.006809234619140625
14,inf,-0.4204886199983413,-0.1383185091863247,0.03289294242858887,0.006790637969970703
15,inf,-0.42023628280680114,-0.16902924302417643,0.034800052642822266,0.007582187652587891
16,inf,-0.42003302317520763,-0.22269832599820688,0.036678314208984375,0.006916999816894531
17,inf,-0.4194243130429527,-0.11464685293914584,0.03871321678161621,0.006927013397216797
18,inf,-0.41919901863892406,-0.1748148961992298,0.03945803642272949,0.0071070194244384766
19,inf,-0.41870067482343387,-0.26931398252976774,0.04202699661254883,0.0070650577545166016
20,inf,-0.4178530710367383,-0.28051788247170606,0.04230165481567383,0.006674766540527344
21,inf,-0.4158443043402258,-0.22204566679831567,0.044739723205566406,0.006570100784301758
22,inf,-0.4141266432055595,-0.16041110075574083,0.04581308364868164,0.006582975387573242
23,inf,-0.41391484689493296,-0.13863567508158858,0.047496795654296875,0.006573915481567383
24,inf,-0.41366332286060015,-0.087184668479585,0.04920625686645508,0.006604909896850586
25,[-0.31370874],-0.41357649262546303,-0.10654857030463838,0.05109810829162598,0.006620168685913086
26,[-0.31370874],-0.41331841552089443,-0.1059437367723341,0.05092620849609375,0.006580829620361328
27,[-0.31370874],-0.4119635489179174,-0.1392276979361352,0.05271291732788086,0.006763935089111328
28,[-0.31370874],-0.4110667238420014,-0.07265808419591957,0.054512739181518555,0.006650209426879883
29,[-0.31370874],-0.41099996912103975,-0.06904822281546358,0.054831504821777344,0.006441593170166016
30,[-0.31370874],-0.4109001166406152,-0.04507978256441364,0.05622100830078125,0.006532192230224609
31,[-0.31370874],-0.4108002976046592,-0.03314875001663281,0.05828118324279785,0.006472587585449219
32,[-0.31370874],-0.41078343458152133,-0.024613720326886523,0.059712886810302734,0.006560325622558594
33,[-0.31370874],-0.4106956439784888,-0.02761191066282087,0.06162285804748535,0.006632089614868164
34,[-0.31370874],-0.41063082381174,-0.016479365107138044,0.06298327445983887,0.006516218185424805
35,[-0.31370874],-0.4106244894540012,-0.01026501859585116,0.06438326835632324,0.006299018859863281
36,[-0.31370874],-0.4105203782283908,-0.02647506615370232,0.06491303443908691,0.006428718566894531
37,[-0.31370874],-0.4104965358893473,-0.02640264295486594,0.06683516502380371,0.006455183029174805
38,[-0.31370874],-0.4104874689862612,-0.013087746475445916,0.06960010528564453,0.006370067596435547
39,[-0.31370874],-0.41046778867570666,-0.014341054687765031,0.0725717544555664,0.006357908248901367
40,[-0.31370874],-0.4104331500603884,-0.010489245307132133,0.07182812690734863,0.0063130855560302734
41,[-0.31370874],-0.41037291407182863,-0.0195948245971464,0.07395100593566895,0.00653076171875
42,[-0.39981194],-0.4103194755137167,-0.012715900853494111,0.07628178596496582,0.006469011306762695
43,[-0.39981194],-0.4099857507283531,-0.013304674319402854,0.08103299140930176,0.006430149078369141
44,[-0.39981194],-0.40974276631877515,-0.009727407241903019,0.07828021049499512,0.0063610076904296875
45,[-0.39981194],-0.40927231403735576,-0.023537151796292455,0.08041524887084961,0.006417512893676758
46,[-0.39981194],-0.40914111191736424,-0.010786601204118396,0.08018994331359863,0.006356000900268555
