,MasterObjRes,MasterObjRel,Epsilon,MasterTime,LLTime
0,1.957077696575456,-inf,0.0,1.345599889755249,0.0
1,1.9750243650905666,-98.14812706442211,-99.52936495790361,2.1086690425872803,0.07294201850891113
2,1.381236363936985,0.7731210151498716,-1.010038672908636,1.7675700187683105,0.05511808395385742
3,1.3812363518838364,1.0125933283193087,-0.5865230666207266,1.627668857574463,0.06163787841796875
4,1.381236350055085,1.0717615434285177,-0.4537243217680976,1.714120864868164,0.0349268913269043
5,1.3812363696012069,1.1246758934790608,-0.3310375722247453,1.5566391944885254,0.1199178695678711
6,1.3812363570952721,1.2077447671033232,-0.245241451748216,1.5206151008605957,0.11765766143798828
7,1.3812363371302963,1.2222428291237988,-0.28664550007520484,1.8745408058166504,0.03550100326538086
8,1.3812363578990414,1.2488929461100102,-0.09055285131741081,1.7007460594177246,0.2475731372833252
9,1.3394458437495405,1.258412050070316,-0.05729898492587682,1.2541389465332031,0.4934511184692383
10,1.315711080929831,1.2669681246398925,-0.06346354547055272,1.353879690170288,0.39026522636413574
11,1.3157110848029614,1.2695905586373868,-0.03906891045602162,1.498462200164795,0.5191130638122559
12,1.3086594762946373,1.2719815348777233,-0.017430701629378043,1.5710041522979736,0.6372718811035156
13,1.2894122384965858,1.2725948311096646,-0.0158565330021605,1.701469898223877,0.6587808132171631
14,1.288451380672691,1.274949326296281,-0.023034745313236737,1.4687891006469727,0.8881661891937256
15,1.288451370313893,1.275195222225274,-0.012344814221826705,1.4856257438659668,1.0969438552856445
16,1.2875401015733106,1.276268411904153,-0.004593486536937141,1.656029224395752,1.185128927230835
17,1.2808619754086592,1.277076656037235,-0.004683947812502309,1.5647928714752197,1.035141944885254
18,1.2808619628742663,1.2773157169927312,-0.0028390087475511083,1.6205201148986816,1.4052112102508545
19,1.280154735471655,1.2775568071273473,-0.0011606684555020563,1.8156397342681885,1.2658970355987549
20,1.278717486718156,1.2776498981604676,-0.0007195357695569116,1.5443251132965088,1.2468469142913818
21,1.2783694592296813,1.2777751588227866,-0.0002908747359263164,1.5149827003479004,1.469398021697998
22,1.278066043943083,1.2778362979652886,-0.00032951472522829706,1.6875522136688232,1.0449092388153076
23,1.2780660383341382,1.277863282810621,-0.00019660020208872586,1.6189699172973633,1.8145649433135986
24,1.2780599049529215,1.2778802640855296,-4.934954135105141e-05,1.4770801067352295,1.6126599311828613
25,1.277929647867868,1.277890005974309,-2.7519439309564575e-05,1.629194974899292,1.3475918769836426
26,1.2779175315984836,1.277890719073472,-1.655461400812408e-05,1.7594962120056152,1.6437909603118896
27,1.2779072558608275,1.277891283463583,-7.561325601090907e-06,1.5394818782806396,1.302173137664795
28,1.2778988879595703,1.2778919287248667,-1.0920162359706609e-05,1.7726659774780273,1.2823612689971924
29,1.277898880280883,1.2778920310360247,-9.002470163776977e-06,1.8213469982147217,1.380476951599121
30,1.2778988826718816,1.2778927044275046,-3.854924187918218e-06,1.6828279495239258,1.430962085723877
31,1.2778965904742636,1.2778933272588238,-2.787284304917037e-06,1.8276567459106445,1.462268352508545
32,1.2778961214346565,1.2778934479038835,-1.982904194230972e-06,1.8389456272125244,1.431488037109375
33,1.2778954459667426,1.277893859814408,-9.357896523232156e-07,1.9237279891967773,1.6174108982086182
