,UB,LB,Epsilon,MasterTime,LLTime
0,inf,-0.43375432592939034,-0.4362543016391415,0.005848884582519531,0.006117343902587891
1,inf,-0.4110274274282941,-0.22667386617514435,0.0073359012603759766,0.00618290901184082
2,inf,-0.38608312999811645,-0.23649425046613293,0.009495019912719727,0.007181882858276367
3,inf,-0.38542031702373336,-0.28309651820985426,0.011205673217773438,0.006227970123291016
4,inf,-0.38450505914163813,-0.19231635204696296,0.012656927108764648,0.0064661502838134766
5,inf,-0.3842269558558229,-0.20054432924614446,0.014095067977905273,0.006451129913330078
6,inf,-0.3839404060243581,-0.22395560601131587,0.015844106674194336,0.0064618587493896484
7,inf,-0.3835835029679515,-0.2670115452681542,0.01801896095275879,0.006356716156005859
8,inf,-0.38327576920067585,-0.22744454922173313,0.01927804946899414,0.0064928531646728516
9,inf,-0.3829833058102139,-0.21546202318836216,0.021232128143310547,0.006455898284912109
10,inf,-0.3825981691603815,-0.1308849406292802,0.02316594123840332,0.0066950321197509766
11,inf,-0.3823620224654647,-0.17275559398901313,0.024010419845581055,0.006681919097900391
12,inf,-0.3818273698636361,-0.2294838953703236,0.025960445404052734,0.0065937042236328125
13,inf,-0.38112151099812763,-0.3105102339095225,0.027567148208618164,0.006623268127441406
14,inf,-0.38000116369620685,-0.28247281501466903,0.0291750431060791,0.006636857986450195
15,inf,-0.3790234202029694,-0.24004397459665006,0.03094196319580078,0.006924867630004883
16,inf,-0.37839611361437164,-0.1403705219925157,0.03309893608093262,0.006925821304321289
17,inf,-0.3778360952856694,-0.2166605782063351,0.03499293327331543,0.006582975387573242
18,inf,-0.377093043923999,-0.16290362639226785,0.03697633743286133,0.006531715393066406
19,inf,-0.3765238495085086,-0.1545521783611803,0.03837871551513672,0.006905078887939453
20,inf,-0.37615858357132836,-0.16785248482337306,0.04005622863769531,0.006457090377807617
21,inf,-0.37580523429609514,-0.20121289205719073,0.04163193702697754,0.006400585174560547
22,inf,-0.3749959287706943,-0.15716626695230967,0.04364895820617676,0.006439208984375
23,inf,-0.3744285765133384,-0.1083684473473675,0.045336008071899414,0.006563901901245117
24,inf,-0.3739979394176913,-0.14760863852412326,0.04700517654418945,0.006597995758056641
25,inf,-0.37318292731410097,-0.10983061013961504,0.048341989517211914,0.006464242935180664
26,inf,-0.3723078946452887,-0.18214064832204957,0.050150156021118164,0.006434202194213867
27,inf,-0.3719509189400405,-0.10756823955655476,0.05195307731628418,0.006448984146118164
28,inf,-0.3717121079958794,-0.1024838968067619,0.05510878562927246,0.0068819522857666016
29,inf,-0.37142699701040627,-0.12838583001402937,0.05702805519104004,0.006659984588623047
30,inf,-0.3708003696072204,-0.11444183848443312,0.0589289665222168,0.0067059993743896484
31,inf,-0.3704682499251213,-0.1556056190287236,0.061881065368652344,0.007024049758911133
32,[-0.27018043],-0.3701569604298349,-0.10347874568103993,0.06387019157409668,0.006747245788574219
33,[-0.27018043],-0.36930070411342086,-0.1113247553555401,0.061899423599243164,0.006681203842163086
34,[-0.27018043],-0.3691039269059324,-0.10601237904144223,0.06422185897827148,0.006595134735107422
35,[-0.27018043],-0.3688841902390969,-0.10489416195492474,0.06607389450073242,0.006970882415771484
36,[-0.27018043],-0.36869709359834246,-0.08698304663667389,0.06824803352355957,0.007313966751098633
37,[-0.27018043],-0.36842242038751394,-0.09011654477885123,0.07570600509643555,0.00682377815246582
38,[-0.27018043],-0.3682279368686885,-0.06452836573419535,0.07273721694946289,0.007018089294433594
39,[-0.27018043],-0.36793061230165947,-0.07462675238958705,0.07590484619140625,0.0070972442626953125
40,[-0.27018043],-0.36779332923716623,-0.05616430083309859,0.07615995407104492,0.00691986083984375
41,[-0.27018043],-0.3677646105703225,-0.05832762853897877,0.07787704467773438,0.006816864013671875
42,[-0.27018043],-0.3676413994931842,-0.06573014628915075,0.08023691177368164,0.006916999816894531
43,[-0.27018043],-0.3675823223254717,-0.04670675573156041,0.08257699012756348,0.006890296936035156
44,[-0.27018043],-0.3674751396399465,-0.04035567181566424,0.08344388008117676,0.006911277770996094
45,[-0.27018043],-0.3673772494960481,-0.04482137927077884,0.08508086204528809,0.006877899169921875
46,[-0.27018043],-0.3672772726144018,-0.03749143873132199,0.08681988716125488,0.006916046142578125
47,[-0.27018043],-0.3672158842809452,-0.02348532947375459,0.08883023262023926,0.006839752197265625
48,[-0.27018043],-0.36719746703295186,-0.017952966405084148,0.09148383140563965,0.006943941116333008
49,[-0.27018043],-0.367112208883146,-0.012141297194389722,0.0926976203918457,0.006882905960083008
50,[-0.27018043],-0.36701957149569253,-0.022021433245756894,0.09395909309387207,0.00678706169128418
51,[-0.27018043],-0.3669432760161868,-0.013550593421897517,0.09612298011779785,0.006949901580810547
52,[-0.27018043],-0.36687122495012403,-0.015476465553317997,0.09794998168945312,0.0068700313568115234
53,[-0.27018043],-0.36678530016987665,-0.015040883130087723,0.09977221488952637,0.006931781768798828
54,[-0.27018043],-0.36675027469212296,-0.014025194583094924,0.1021111011505127,0.006954193115234375
55,[-0.27018043],-0.36673320793103414,-0.010467551655313267,0.10371780395507812,0.006882905960083008
