,UB,LB,Epsilon,MasterTime,LLTime
0,inf,-0.5017859542529127,-0.5217509453646367,0.0269315242767334,0.03595161437988281
1,inf,-0.4691558420105685,-0.48406713254371236,0.03195810317993164,0.03142952919006348
2,inf,-0.42251204927206754,-0.2704761076404384,0.03195667266845703,0.03633475303649902
3,inf,-0.3930294150143263,-0.37176483838126173,0.04579877853393555,0.04126381874084473
4,inf,-0.38926372137404996,-0.32201598735238945,0.04507732391357422,0.03195810317993164
5,inf,-0.37952242439345696,-0.24248784812851046,0.04394030570983887,0.03636884689331055
6,inf,-0.3779435759314742,-0.15692409333359442,0.04793500900268555,0.0399472713470459
7,inf,-0.36938737560305857,-0.17832558599729165,0.051930904388427734,0.04001045227050781
8,inf,-0.3686953921270941,-0.20377298918571668,0.05193042755126953,0.0399477481842041
9,[-0.26798244],-0.36798244563999294,-0.09004213330233807,0.04607796669006348,0.03823375701904297
10,[-0.26798244],-0.36778904002406954,-0.04780884626098125,0.051930904388427734,0.031957387924194336
11,[-0.26798244],-0.36769245426657005,-0.054189425224263676,0.05193042755126953,0.047936201095581055
12,[-0.26798244],-0.3674289718663353,-0.03326821415833081,0.051930904388427734,0.03994607925415039
13,[-0.26798244],-0.36739094241409465,-0.021917433385310547,0.0562891960144043,0.03595137596130371
14,[-0.26798244],-0.3672855707964029,-0.02084693134135518,0.07190394401550293,0.039942264556884766
15,[-0.26798244],-0.3672274978936443,-0.02161384376870229,0.06616854667663574,0.0377192497253418
16,[-0.26798244],-0.36712035264366794,-0.01106569156978493,0.06410431861877441,0.0399167537689209
17,[-0.26798244],-0.36694787689598396,-0.024491292344761606,0.0641329288482666,0.035953521728515625
18,[-0.26798244],-0.36689500069574166,-0.01034918343759178,0.06418347358703613,0.031957149505615234
19,[-0.26798244],-0.36685131014937866,-0.030131940705731053,0.07190418243408203,0.035952091217041016
20,[-0.26798244],-0.36677200227604434,-0.012003390802261815,0.07199978828430176,0.03994607925415039
21,[-0.26798244],-0.3666753289326472,-0.014117423698012388,0.07300019264221191,0.039943695068359375
22,[-0.35673826],-0.36664843676040615,-0.00936287626020249,0.07142329216003418,0.03587603569030762
23,[-0.35673826],-0.36627214475212444,-0.008973656910712557,0.07278656959533691,0.031215429306030273
24,[-0.35673826],-0.36614455584842887,-0.008114803640017598,0.07185983657836914,0.03599381446838379
25,[-0.35673826],-0.36607597062499675,-0.010461957206907957,0.07593846321105957,0.03187918663024902
26,[-0.35673826],-0.3660333253160184,-0.00794879867392112,0.08036422729492188,0.036254167556762695
27,[-0.35673826],-0.3656911442922004,-0.008893201611967383,0.07589840888977051,0.03603839874267578
28,[-0.35673826],-0.3656517984358141,-0.009886610546972263,0.08824944496154785,0.03591275215148926
29,[-0.35673826],-0.365625592811333,-0.0073902255712489096,0.07991838455200195,0.04096269607543945
30,[-0.35673826],-0.36545450415068714,-0.008680008182685939,0.08915328979492188,0.04158973693847656
31,[-0.35673826],-0.3653377967615903,-0.007338314119210543,0.097137451171875,0.032289743423461914
32,[-0.35673826],-0.3653131531917815,-0.006020639057067734,0.0923163890838623,0.03595089912414551
33,[-0.35673826],-0.3652722733631064,-0.005727080210865321,0.09508705139160156,0.03195834159851074
34,[-0.35673826],-0.36522163214642056,-0.005305328636917905,0.09796619415283203,0.03807854652404785
35,[-0.35673826],-0.36516271774140296,-0.004797544890555949,0.09595751762390137,0.035920143127441406
36,[-0.35673826],-0.36514097890888575,-0.003063976706492111,0.09195566177368164,0.03716421127319336
37,[-0.35673826],-0.3650710448320016,-0.002566426944260125,0.09604907035827637,0.03350257873535156
38,[-0.35673826],-0.3650395977683072,-0.004672788607088141,0.0971074104309082,0.0399470329284668
39,[-0.35673826],-0.36502651849324863,-0.005743132416347607,0.10097122192382812,0.03660130500793457
40,[-0.35673826],-0.3649963519864814,-0.00230832453877422,0.1060190200805664,0.035770416259765625
41,[-0.35673826],-0.36494949676276445,-0.004906896471796263,0.10566377639770508,0.037789106369018555
42,[-0.35673826],-0.3649355105918852,-0.0029531617318863113,0.11268997192382812,0.0399470329284668
43,[-0.35673826],-0.3649228224964798,-0.0020810208656553697,0.1038351058959961,0.03193163871765137
44,[-0.35673826],-0.36489847434130684,-0.004065659126407162,0.1080179214477539,0.03595447540283203
45,[-0.35673826],-0.364875962216634,-0.0028017037787180787,0.13096928596496582,0.0359494686126709
46,[-0.35673826],-0.36485177065964347,-0.0016794341312110217,0.1094965934753418,0.03998160362243652
47,[-0.35673826],-0.3648221823814666,-0.002274298686198606,0.11620593070983887,0.048226118087768555
48,[-0.35673826],-0.3648085149457909,-0.003453442450983446,0.12112116813659668,0.035925865173339844
49,[-0.35673826],-0.36480486847846016,-0.002132336146590974,0.12805700302124023,0.03117990493774414
50,[-0.35673826],-0.36479992916228365,-0.0018904179821226386,0.11599922180175781,0.03593850135803223
51,[-0.35673826],-0.36478217840799854,-0.0017464930178950344,0.11638569831848145,0.03544306755065918
52,[-0.35673826],-0.36477606537780893,-0.001155222090439223,0.12474608421325684,0.03195595741271973
53,[-0.35673826],-0.36476623624997373,-0.0011741180427173314,0.12405800819396973,0.040297508239746094
54,[-0.35673826],-0.36475984997138866,-0.0012674042880452818,0.1543731689453125,0.047820091247558594
55,[-0.35673826],-0.364741006763329,-0.0016595433624034817,0.1404433250427246,0.03758382797241211
56,[-0.35673826],-0.36473077441312984,-0.001384057306451858,0.1449902057647705,0.04176616668701172
57,[-0.35673826],-0.364719247415656,-0.0009553933147675164,0.12782835960388184,0.039947509765625
58,[-0.35673826],-0.3647081231259195,-0.0011271546032207702,0.13528895378112793,0.03195548057556152
59,[-0.35673826],-0.3646954717820865,-0.0008928788471210813,0.13195395469665527,0.037918806076049805
60,[-0.35673826],-0.3646887178817657,-0.0010391627815835025,0.13416004180908203,0.032030344009399414
61,[-0.35673826],-0.36468090252161645,-0.0009758362196125026,0.1399686336517334,0.036004066467285156
62,[-0.3637559],-0.36467043945553534,-0.0008663900217781295,0.13874053955078125,0.050144195556640625
63,[-0.3637559],-0.3646642273505867,-0.0007749532790469749,0.14012646675109863,0.03787350654602051
64,[-0.3637559],-0.364658182871449,-0.0009017222906644862,0.13993549346923828,0.03595376014709473
65,[-0.3637559],-0.3646498728891032,-0.001064719297341421,0.14914703369140625,0.03330659866333008
66,[-0.3637559],-0.3646407999991501,-0.0011859251162626983,0.15186071395874023,0.03344917297363281
67,[-0.3637559],-0.3646213342105211,-0.0007448707997839699,0.1510627269744873,0.036931514739990234
68,[-0.3637559],-0.364616029171251,-0.0008340353033077785,0.14867830276489258,0.03188204765319824
69,[-0.3637559],-0.3646058905185301,-0.0008568663288147094,0.1577165126800537,0.03293466567993164
