,MasterObjRes,MasterObjRel,Epsilon,MasterTime,LLTime
0,637.6168625928849,-inf,0.0,0.8784534931182861,0.0
1,[639.82460838],371.66888831845296,-2.406468306069172,1.8790245056152344,0.012960672378540039
2,[581.37597417],438.2994589930093,-1.4912611043774344,1.7402195930480957,0.0249326229095459
3,[578.50736458],467.8373989725891,-0.37143423402097575,1.7478432655334473,0.2591218948364258
4,[509.43884865],471.6200403137776,-0.2498665427504072,1.9603750705718994,0.17652463912963867
5,[500.16545579],475.6664291779156,-0.22433166323127463,1.7294254302978516,0.16958856582641602
6,[500.14430697],476.65901651245366,-0.14748837888769017,1.7482402324676514,0.1605684757232666
7,[494.37133798],479.0607302665475,-0.0741959312274103,1.8949670791625977,2.2167205810546875
8,[487.80612625],479.7011478671435,-0.041385283054855115,2.0441956520080566,0.44031620025634766
9,[484.5467827],481.06401629930025,-0.03325461114023742,2.0042567253112793,0.37798523902893066
10,[484.54853052],481.92942099774893,-0.02524609960954205,1.9278156757354736,0.5849664211273193
11,[484.52228398],482.0214084250327,-0.02416621575717759,1.9848246574401855,1.0941073894500732
12,[484.49934586],482.3822865027166,-0.012294737097342079,2.3439149856567383,0.6173734664916992
13,[483.79823263],482.59677957844275,-0.009591949805671796,2.6060283184051514,1.218839406967163
14,[483.69845338],482.6646611922474,-0.004312320808717907,2.1998062133789062,0.5709924697875977
15,[483.15895994],482.6782089217774,-0.0034358967347625224,2.3323702812194824,0.9579570293426514
16,[483.07226063],482.84355922268173,-0.002870217290466215,2.130202054977417,0.46985530853271484
17,[483.07296315],482.95854812597736,-0.0024159407773796104,2.0170748233795166,0.6348171234130859
18,[483.07330042],482.99349940339624,-0.0005911343622200249,1.937281608581543,1.3383874893188477
19,[483.06096085],482.9812192246397,-0.00017529079487843546,2.362968921661377,2.8160054683685303
20,[483.00076412],482.9826419100768,-7.049675092840602e-05,2.5055224895477295,0.8183226585388184
21,[482.99067663],482.9793017580488,-4.2868581440203e-05,1.9272499084472656,0.5391643047332764
22,[482.98420439],482.97829259749125,-1.4255595837120438e-05,1.6977934837341309,0.5142686367034912
23,[482.97993193],482.9756830699948,-1.4601343799824917e-05,1.6401820182800293,1.3982758522033691
24,[482.9773562],482.9743725996161,-5.315414218998171e-06,1.8262271881103516,2.218622922897339
25,[482.97498316],482.9727364575894,-8.774122719934496e-06,1.8174068927764893,1.1480884552001953
26,[482.97373836],482.9718307530241,-8.453221544968414e-07,1.7759103775024414,1.1539430618286133
