,MasterObjRes,MasterObjRel,Epsilon,MasterTime,LLTime
0,637.61686125637,-inf,0.0,0.6483321189880371,0.0
1,[637.72023812],357.78974992568146,-2.9392020336704254,1.3162641525268555,0.0044291019439697266
2,[578.81000466],431.43645361510534,-1.878137619096404,1.3156101703643799,0.018854141235351562
3,[578.51905112],463.84046088594516,-0.539196974101122,1.3459856510162354,0.09446024894714355
4,[517.6339061],470.8671966734076,-0.3027966407760845,1.3812291622161865,0.0855708122253418
5,[503.85783173],472.28959909815524,-0.278260267605142,1.4010169506072998,0.11908578872680664
6,[503.67811403],476.23883423622823,-0.15143125561909887,1.4151277542114258,0.08310604095458984
7,[493.98256404],478.76249531279547,-0.09268957737399308,1.4040203094482422,0.15388107299804688
8,[489.57533004],479.5617661434911,-0.04041341560264389,1.4011600017547607,4.842264890670776
9,[484.23673219],480.98779825467716,-0.03486169819144358,1.4444730281829834,0.21669387817382812
10,[484.23674879],481.90503667910144,-0.029718897613590478,1.4189791679382324,0.5729937553405762
11,[484.23674054],482.0077890393167,-0.027562816880460694,1.4530980587005615,0.16419577598571777
12,[484.23673082],482.3973940005587,-0.012824357046242518,1.4536349773406982,0.1651010513305664
13,[483.84008012],482.65050524538196,-0.00808976425380692,1.4422900676727295,0.18281984329223633
14,[483.58851584],482.6970443474002,-0.0038092881120945776,2.381991147994995,0.2841942310333252
15,[483.13366549],482.7092990187676,-0.0036154877828353804,1.6933000087738037,0.7155241966247559
16,[483.13263668],482.8480058424601,-0.0019404409834864467,2.0679359436035156,0.3243710994720459
17,[483.13304869],482.9057925045618,-0.002251932200556084,1.7499299049377441,0.24516677856445312
18,[483.15170157],482.90756527833275,-0.001146530698328263,1.6985251903533936,0.6429941654205322
19,[483.03881558],482.93896488889146,-0.0005030103451080237,1.5039482116699219,2.2483937740325928
20,[482.99688459],482.9386104980128,-0.0006651192801561123,1.5977580547332764,0.328937292098999
21,[482.99646898],482.947798641283,-0.0005206621025628522,1.572361946105957,0.8834438323974609
22,[482.9992382],482.9483726752045,-0.0002264529668725146,1.5581490993499756,0.6884570121765137
23,[482.97418349],482.94961407498994,-0.00017021518615223385,1.4896361827850342,0.29114699363708496
24,[482.96903478],482.95129139893936,-0.0001552512657978511,1.6310510635375977,1.1292941570281982
25,[482.96908882],482.95446770140506,-7.282122254714807e-05,1.6249139308929443,0.2864658832550049
26,[482.96283512],482.9571327425674,-5.4147120176928354e-05,1.6696977615356445,1.6951160430908203
27,[482.96286242],482.95736710701976,-4.827408862961846e-05,1.6365220546722412,1.3677949905395508
28,[482.96292978],482.95861184990304,-1.3333403838799995e-05,1.6925456523895264,1.908411979675293
29,[482.96316172],482.95910576419914,-3.985497871283883e-06,2.749509811401367,1.0158250331878662
30,[482.9597379],482.95885147366425,-7.14349657826574e-06,1.7709360122680664,0.32407283782958984
31,[482.95964082],482.9589720451875,-4.605056737716495e-06,1.7227277755737305,1.1462841033935547
32,[482.95959319],482.9590014366197,-3.433687265186336e-06,1.5585379600524902,1.1088531017303467
33,[482.95940269],482.9590450829831,-2.48681229209069e-06,1.4858942031860352,0.9369268417358398
34,[482.95932803],482.959091256628,-1.3098681161949344e-06,1.5246050357818604,1.4758336544036865
35,[482.95924135],482.95905859918184,-9.291172302638984e-07,1.6961300373077393,1.479471206665039
